episode_id,begin_utc,end_utc,states,n_events,n_lsr,fatalities,injuries,damage_usd,n_counties,county_fips,min_lat,min_lon,max_lat,max_lon,max_roll_6h_mm,max_roll_12h_mm,max_roll_24h_mm,max_roll_72h_mm,max_ari_years,max_ari_duration,mrms_product
159264,2021-05-16 15,2021-05-16 18,TX,4,4,0,0,0,4,48025;48249;48355;48391,27.83,-98.13,28.43,-97.06,,,,,,,
158880,2021-05-16 19,2021-05-17 05,TX,5,4,0,0,103000,1,48113,32.88,-96.77,32.99,-96.58,,,,,,,
159188,2021-05-16 22,2021-05-17 03,CO,2,2,0,0,0,2,08061;08101,38.24,-104.58,38.4,-102.3,,,,,,,
158770,2021-05-16 23,2021-05-17 02,MO,1,0,0,0,0,1,29095,38.980000000000004,-94.66,39.099999999999994,-94.54,,,,,,,
157550,2021-05-17 00,2021-05-17 02,TX,1,6,0,0,30000,1,48381,34.92,-101.99,35.05,-101.88000000000001,,,,,,,
159322,2021-05-17 00,2021-05-17 03,KS,1,1,0,0,0,1,20165,38.49,-99.36,38.599999999999994,-99.24000000000001,,,,,,,
158215,2021-05-17 03,2021-05-17 03,CO,1,1,0,0,3000,1,08063,39.220000000000006,-102.31,39.33,-102.2,,,,,,,
158875,2021-05-17 12,2021-05-19 08,AR,9,8,0,0,0,5,05045;05053;05085;05105;05125,34.15,-92.75,35.1,-91.99,,,,,,,
158973,2021-05-17 13,2021-05-17 20,TX,4,13,0,0,5600000,3,48241;48245;48351,29.88,-94.24,31.14,-93.66,,,,,,,
157027,2021-05-17 15,2021-05-17 18,TX,1,1,0,0,0,1,48403,31.14,-94.07,31.27,-93.93,,,,,,,
158930,2021-05-17 15,2021-05-18 03,LA,4,13,2,0,500330000,3,22019;22055;22113,30.1,-93.45,30.45,-92.01,,,,,,,
158757,2021-05-17 19,2021-05-17 22,TX,3,3,0,0,0,2,48291;48339,30.04,-95.45,30.35,-94.64,,,,,,,
159195,2021-05-17 21,2021-05-18 17,CO,3,3,0,0,0,2,08043;08101,38.07,-105.25,38.45,-104.6,,,,,,,
158527,2021-05-17 22,2021-05-18 01,NE,1,1,0,0,25000,1,31087,40.160000000000004,-101.32,40.269999999999996,-101.21000000000001,,,,,,,
157240,2021-05-18 00,2021-05-18 02,TX,1,1,0,0,0,1,48017,34.050000000000004,-102.89,34.169999999999995,-102.77,,,,,,,
157567,2021-05-18 00,2021-05-18 01,TX,1,1,0,0,20000,1,48381,34.910000000000004,-101.75999999999999,35.04,-101.65,,,,,,,
158892,2021-05-18 01,2021-05-18 12,LA,18,18,2,0,112000,6,22005;22033;22047;22071;22089;22121,29.93,-91.26,30.47,-90.13,,,,,,,
158956,2021-05-18 01,2021-05-18 08,MO,7,7,0,3,250000,4,29009;29043;29109;29167,36.91,-93.94,37.48,-93.27,,,,,,,
157952,2021-05-18 02,2021-05-18 02,TX,1,1,0,0,5000,1,48227,32.11,-101.53,32.23,-101.42,,,,,,,
158284,2021-05-18 10,2021-05-20 00,TX,2,2,0,0,0,2,48151;48235,31.11,-101.27,32.88,-100.13,,,,,,,
158926,2021-05-19 00,2021-05-19 02,TX,2,2,0,0,0,1,48149,29.69,-97.11,29.91,-96.86,,,,,,,
159269,2021-05-19 03,2021-05-19 20,TX,23,23,0,0,60000,8,48007;48057;48273;48297;48355;48409;48469;48479,27.33,-99.45,28.84,-96.62,,,,,,,
158655,2021-05-19 04,2021-05-19 14,TX,2,6,0,0,3000,2,48201;48321,28.7,-96.23,29.89,-95.31,,,,,,,
157028,2021-05-19 07,2021-05-19 13,TX,9,10,0,0,0,3,48005;48073;48423,31.26,-95.45,32.4,-94.53,,,,,,,
158010,2021-05-19 11,2021-05-19 11,TX,1,1,0,0,4000,1,48227,32.330000000000005,-101.45,32.44,-101.34,,,,,,,
158873,2021-05-19 17,2021-05-19 19,TX,5,7,0,0,110000,2,48061;48215,26.06,-98.1,26.3,-97.47,,,,,,,
158888,2021-05-20 17,2021-05-20 19,LA,6,6,0,0,1000,2,22005;22033,30.26,-91.17,30.57,-90.79,,,,,,,
157580,2021-05-21 00,2021-05-21 02,OK,2,2,0,0,0,1,40089,34.04,-94.76,34.16,-94.54,,,,,,,
157581,2021-05-21 03,2021-05-21 04,LA,1,1,0,0,0,1,22085,31.54,-93.50999999999999,31.650000000000002,-93.4,,,,,,,
159258,2021-05-23 02,2021-05-23 04,CO,1,1,0,0,0,1,08071,37.11,-104.56,37.22,-104.45,,,,,,,
158436,2021-05-24 12,2021-05-24 15,PA,2,3,0,0,1000,1,42003,40.440000000000005,-80.06,40.559999999999995,-79.89,,,,,,,
158812,2021-05-24 18,2021-05-25 01,TX,5,5,0,0,0,2,48015;48201,29.7,-96.46,30.07,-95.37,,,,,,,
158680,2021-05-24 20,2021-05-25 03,TX,2,2,0,0,350000,2,48251;48367,32.45,-97.79,32.77,-97.1,,,,,,,
158703,2021-05-24 20,2021-05-24 21,KS,1,1,0,0,20,1,20203,38.64,-101.42,38.75,-101.31,,,,,,,
159325,2021-05-25 00,2021-05-25 03,KS,1,1,0,0,0,1,20093,37.93,-101.59,38.05,-101.48,,,,,,,
157661,2021-05-25 05,2021-05-25 07,TX,1,1,0,0,0,1,48303,33.57,-101.91,33.69,-101.71000000000001,,,,,,,
157582,2021-05-25 22,2021-05-26 00,TX,1,0,0,0,0,1,48005,31.279999999999998,-94.8,31.39,-94.68,,,,,,,
159099,2021-05-26 00,2021-05-26 05,AR,3,3,0,0,0,3,05113;05127;05149,34.56,-94.24,34.98,-93.37,,,,,,,
157595,2021-05-26 07,2021-05-26 09,TX,2,2,0,0,0,1,48037,33.37,-94.58,33.54,-94.11,,,,,,,
157600,2021-05-26 07,2021-05-26 09,AR,1,1,0,0,0,1,05091,33.470000000000006,-94.1,33.58,-93.91,,,,,,,
159327,2021-05-26 19,2021-05-27 01,KS,2,2,0,0,0,1,20051,38.82,-99.56,38.94,-99.25,,,,,,,
157497,2021-05-27 05,2021-05-27 16,KS,2,2,0,0,0,2,20113;20115,38.35,-97.72,38.56,-96.92,,,,,,,
158668,2021-05-27 05,2021-05-27 14,KS,3,2,0,0,0,1,20127,38.56,-96.86,38.81,-96.38,,,,,,,
158773,2021-05-27 14,2021-05-27 17,MO,3,4,0,0,0,2,29037;29083,38.36,-94.28,38.67,-93.76,,,,,,,
158958,2021-05-27 16,2021-05-28 08,MO,27,27,0,0,105000,11,29009;29059;29067;29097;29109;29119;29145;29153;29209;29213;29225,36.57,-94.61,37.65,-92.37,,,,,,,
158432,2021-05-27 19,2021-05-28 03,OK,12,17,0,0,10000,4,40027;40073;40081;40109,35.2,-97.94,35.89,-97.02,,,,,,,
158366,2021-05-27 20,2021-05-28 04,OK,16,18,0,0,50000,7,40105;40107;40111;40113;40131;40135;40143,35.46,-96.59,36.7,-94.78,,,,,,,
158772,2021-05-27 23,2021-05-28 00,KS,2,2,0,0,0,1,20103,38.980000000000004,-95.03,39.129999999999995,-94.89,,,,,,,
158367,2021-05-28 02,2021-05-28 06,AR,1,1,0,0,0,1,05047,35.43,-94.03,35.55,-93.85000000000001,,,,,,,
158679,2021-05-28 19,2021-05-28 23,TX,2,2,0,0,20000,1,48309,31.4,-97.3,31.560000000000002,-97.14,,,,,,,
157386,2021-05-28 20,2021-05-28 23,NM,1,0,0,0,100000,1,35027,33.89,-105.28,34.059999999999995,-105.17,,,,,,,
158806,2021-05-29 00,2021-05-29 02,TX,2,3,0,0,0,1,48051,30.38,-96.69,30.52,-96.47,,,,,,,
158259,2021-05-29 03,2021-05-29 05,TX,2,3,0,0,0,1,48029,29.43,-98.5,29.61,-98.37,,,,,,,
159263,2021-05-30 07,2021-05-30 09,CO,1,1,0,0,0,1,08089,37.89,-103.59,38.01,-103.48,,,,,,,
157472,2021-05-30 21,2021-05-31 06,NM,4,5,1,0,1810000,2,35005;35027,33.19,-105.28,33.41,-104.37,,,,,,,
158927,2021-05-31 00,2021-05-31 03,TX,1,1,0,0,0,1,48453,30.099999999999998,-97.78999999999999,30.21,-97.68,,,,,,,
157712,2021-05-31 02,2021-05-31 05,TX,1,0,0,0,0,1,48219,33.36,-102.53,33.519999999999996,-102.27,,,,,,,
157706,2021-05-31 04,2021-05-31 04,TX,2,5,0,0,0,2,48375;48381,35.06,-102.09,35.25,-101.9,,,,,,,
157473,2021-05-31 13,2021-05-31 22,NM,2,7,0,0,1250000,2,35001;35005,32.97,-106.75,35.06,-104.21,,,,,,,
158344,2021-05-31 16,2021-05-31 18,TX,3,3,0,0,0,1,48151,32.56,-100.50999999999999,32.85,-100.33,,,,,,,
158794,2021-05-31 17,2021-05-31 20,TX,6,4,0,0,121500,2,48135;48335,31.85,-102.42,32.52,-100.92,,,,,,,
158882,2021-05-31 19,2021-06-01 04,TX,7,5,0,0,125000,4,48113;48133;48367;48429,32.38,-99.04,32.83,-96.87,,,,,,,
159305,2021-06-01 06,2021-06-01 08,TX,1,1,0,0,5000,1,48323,28.64,-100.55,28.75,-100.44,,,,,,,
157470,2021-06-01 08,2021-06-01 11,TX,2,2,0,0,10000,1,48225,31.419999999999998,-95.62,31.580000000000002,-95.45,,,,,,,
159121,2021-06-02 00,2021-06-02 03,AR,1,1,0,0,0,1,05059,34.18,-92.98,34.29,-92.87,,,,,,,
158984,2021-06-02 21,2021-06-03 00,KY,1,1,0,0,100000,1,21035,36.690000000000005,-88.38,36.8,-88.23,,,,,,,
159731,2021-06-03 01,2021-06-03 01,TN,1,1,0,0,10000,1,47161,36.42,-87.92,36.54,-87.8,,,,,,,
160187,2021-06-03 02,2021-06-03 04,MS,2,2,0,0,0,2,28003;28117,34.690000000000005,-88.6,34.849999999999994,-88.41,,,,,,,
158985,2021-06-03 13,2021-06-03 15,IL,1,1,0,0,0,1,17055,37.85,-88.83,37.959999999999994,-88.7,,,,,,,
160010,2021-06-03 16,2021-06-03 19,TN,2,4,0,0,1000,1,47065,34.93,-85.39999999999999,35.099999999999994,-85.23,,,,,,,
157564,2021-06-03 18,2021-06-03 21,OH,2,3,0,0,10000,1,39135,39.510000000000005,-84.82,39.69,-84.65,,,,,,,
159553,2021-06-03 18,2021-06-03 22,NC,1,2,0,0,0,1,37065,36.050000000000004,-77.75999999999999,36.16,-77.65,,,,,,,
157563,2021-06-03 20,2021-06-03 21,IN,1,0,0,0,50000,1,18047,39.410000000000004,-84.92,39.55,-84.81,,,,,,,
166140,2021-06-03 21,2021-06-03 23,OH,1,1,0,0,0,1,39101,40.510000000000005,-83.21,40.66,-83.10000000000001,,,,,,,
157854,2021-06-03 22,2021-06-04 03,MD,9,11,0,0,30000,1,24025,39.46,-76.39999999999999,39.57,-76.21000000000001,,,,,,,
160150,2021-06-03 23,2021-06-03 23,TX,4,0,0,0,40000,2,48025;48249,27.94,-97.96,28.39,-97.68,,,,,,,
157894,2021-06-04 00,2021-06-04 01,MT,1,1,0,0,0,1,30013,47.46,-111.36999999999999,47.57,-111.26,,,,,,,
159466,2021-06-04 01,2021-06-04 04,TX,2,2,0,0,0,2,48215;48427,26.23,-98.95,26.42,-98.32,,,,,,,
158969,2021-06-04 17,2021-06-04 19,TX,1,1,0,0,500000,1,48167,29.46,-95.05,29.57,-94.94,,,,,,,
157641,2021-06-04 21,2021-06-04 21,CT,1,0,0,0,20000,1,09003,41.63,-72.50999999999999,41.739999999999995,-72.4,,,,,,,
159962,2021-06-04 23,2021-06-05 02,VA,2,2,0,0,0,1,51093,36.85,-76.75999999999999,37.04,-76.57000000000001,,,,,,,
159307,2021-06-05 20,2021-06-05 22,TX,3,3,0,0,0,2,48029;48091,29.599999999999998,-98.46,29.79,-98.25,,,,,,,
157796,2021-06-06 01,2021-06-06 04,TX,5,3,0,0,0,1,48365,31.999999999999996,-94.38,32.19,-94.09,,,,,,,
160374,2021-06-06 07,2021-06-07 23,TX,4,3,1,0,12000,2,48113;48293,31.5,-96.66,32.99,-96.51,,,,,,,
159267,2021-06-06 13,2021-06-09 01,MS,8,20,0,0,2525000,8,28011;28031;28043;28065;28067;28077;28129;28133,31.39,-91.05,33.97,-89.11,,,,,,,
159506,2021-06-06 18,2021-06-07 18,OK,8,7,0,0,170000,6,40079;40091;40107;40111;40117;40143,34.7,-96.54,36.22,-94.81,,,,,,,
159644,2021-06-06 21,2021-06-07 00,OK,1,1,0,0,0,1,40109,35.39,-97.49,35.51,-97.36,,,,,,,
160111,2021-06-06 21,2021-06-07 00,NC,1,1,0,0,2000,1,37119,35.09,-80.86999999999999,35.23,-80.73,,,,,,,
160218,2021-06-06 21,2021-06-06 22,MS,1,1,0,0,0,1,28111,31.32,-89.17999999999999,31.43,-89.07000000000001,,,,,,,
159123,2021-06-07 00,2021-06-11 04,AR,37,38,0,0,420000,11,05001;05025;05041;05043;05053;05069;05079;05095;05117;05119;05125,33.48,-92.57,34.82,-91.24,,,,,,,
157799,2021-06-07 09,2021-06-07 11,AR,2,2,0,0,0,1,05057,33.790000000000006,-93.81,33.919999999999995,-93.67,,,,,,,
159761,2021-06-08 00,2021-06-08 02,AL,2,3,0,0,0,2,01073;01117,33.35,-86.78,33.519999999999996,-86.67,,,,,,,
157802,2021-06-08 02,2021-06-08 03,OK,1,1,0,0,0,1,40089,33.95,-94.75999999999999,34.129999999999995,-94.65,,,,,,,
158008,2021-06-08 09,2021-06-09 00,ND,5,5,0,0,1600000,5,38015;38029;38037;38043;38045,46.17,-101.44,46.83,-98.39,,,,,,,
157819,2021-06-08 11,2021-06-08 16,OK,10,11,0,0,0,1,40089,33.89,-95.16,34.12,-94.56,,,,,,,
160554,2021-06-08 14,2021-06-08 23,MS,10,17,0,0,550000,7,28071;28107;28115;28119;28135;28145;28161,34.0,-90.43,34.56,-88.97,,,,,,,
157844,2021-06-08 15,2021-06-08 16,TX,1,1,0,0,0,1,48401,31.970000000000002,-94.86,32.08,-94.74000000000001,,,,,,,
159655,2021-06-08 16,2021-06-08 19,PA,4,4,0,0,77000,2,42069;42079,41.190000000000005,-76.14,41.36,-75.48,,,,,,,
160336,2021-06-08 17,2021-06-08 21,NY,5,5,0,0,0,4,36005;36071;36087;36119,40.89,-74.3,41.36,-73.79,,,,,,,
157786,2021-06-08 19,2021-06-08 22,PA,7,24,0,0,0,2,42029;42045,39.86,-75.93,40.05,-75.57,,,,,,,
160349,2021-06-08 19,2021-06-08 21,NJ,7,7,0,0,0,2,34003;34017,40.75,-74.16,41.03,-73.97,,,,,,,
158056,2021-06-08 20,2021-06-08 20,MA,1,2,0,0,20000,1,25009,42.690000000000005,-71.19,42.8,-71.08,,,,,,,
157787,2021-06-08 21,2021-06-08 23,NJ,1,2,0,0,0,1,34001,39.580000000000005,-74.85,39.699999999999996,-74.73,,,,,,,
159654,2021-06-08 21,2021-06-09 00,NY,7,7,0,0,59000,2,36025;36077,42.29,-75.17,42.62,-74.55,,,,,,,
158936,2021-06-08 22,2021-06-08 23,PA,1,1,0,0,0,1,42003,40.34,-80.14,40.449999999999996,-80.03,,,,,,,
159438,2021-06-09 00,2021-06-09 03,SD,1,1,0,0,0,1,46031,45.42,-101.34,45.529999999999994,-101.23,,,,,,,
158083,2021-06-09 01,2021-06-09 05,WY,2,3,0,0,0,1,56021,41.07,-104.88,41.22,-104.71000000000001,,,,,,,
157622,2021-06-09 02,2021-06-09 03,MT,2,5,0,0,0,1,30085,48.09,-105.75,48.27,-105.48,,,,,,,
160599,2021-06-09 07,2021-06-09 20,MS,7,13,0,0,1025000,7,28017;28071;28081;28107;28115;28137;28161,33.89,-89.95,34.62,-88.61,,,,,,,
159663,2021-06-09 08,2021-06-09 12,ME,3,13,0,0,938000,2,23009;23029,44.27,-68.27,44.78,-67.42,,,,,,,
160598,2021-06-09 13,2021-06-09 20,AR,2,2,0,0,0,2,05107;05123,34.46,-90.84,34.96,-90.72,,,,,,,
161114,2021-06-09 18,2021-06-10 17,MS,15,26,0,0,2663000,12,28007;28011;28015;28019;28043;28051;28079;28083;28097;28103;28133;28163,32.85,-90.75,33.96,-88.7,,,,,,,
157790,2021-06-09 20,2021-06-09 21,NJ,1,0,0,0,0,1,34005,40.010000000000005,-74.97,40.129999999999995,-74.83,,,,,,,
158937,2021-06-09 20,2021-06-09 21,PA,1,1,0,0,5000,1,42019,40.800000000000004,-79.96,40.91,-79.85000000000001,,,,,,,
160065,2021-06-09 20,2021-06-09 23,VA,6,1,0,0,0,2,51041;51159,37.39,-77.68,37.54,-77.42,,,,,,,
160308,2021-06-09 20,2021-06-09 23,NY,5,5,0,0,50000,3,36003;36009;36013,41.99,-79.24,42.26,-78.23,,,,,,,
157932,2021-06-09 21,2021-06-11 23,KY,18,15,0,0,60000,6,21051;21125;21129;21189;21235;21237,36.69,-84.28,37.67,-83.54,,,,,,,
158567,2021-06-09 21,2021-06-11 02,KY,2,5,0,0,45000,1,21043,38.24,-83.28,38.36,-82.97,,,,,,,
157822,2021-06-09 23,2021-06-10 01,PA,1,1,0,0,0,1,42107,40.57,-76.25,40.699999999999996,-76.11,,,,,,,
157855,2021-06-09 23,2021-06-10 02,MD,2,2,0,0,5000,1,24037,38.11,-76.51,38.22,-76.4,,,,,,,
158564,2021-06-10 01,2021-06-12 02,WV,17,30,0,0,1138000,14,54007;54011;54013;54015;54017;54021;54035;54039;54041;54043;54045;54053;54097;54101,37.75,-82.23,39.4,-80.17,,,,,,,
160609,2021-06-10 10,2021-06-10 20,MS,4,9,0,0,2170000,4,28027;28107;28119;28135,33.97,-90.59,34.45,-89.99,,,,,,,
161659,2021-06-10 15,2021-06-10 21,AR,3,7,0,0,165000,1,05017,33.1,-91.46,33.55,-91.28,,,,,,,
161785,2021-06-10 16,2021-06-10 19,LA,2,3,0,0,10000,2,22035;22123,32.79,-91.44,33.01,-91.22,,,,,,,
157857,2021-06-10 19,2021-06-10 23,MD,3,2,0,0,5000,3,24005;24013;24017,38.59,-76.97,39.6,-76.56,,,,,,,
160379,2021-06-10 19,2021-06-10 20,MD,2,2,0,0,0,1,24045,38.36,-75.63,38.46,-75.51,,,,,,,
159741,2021-06-10 22,2021-06-11 00,VA,1,1,0,0,1500,1,51011,37.300000000000004,-78.88,37.41,-78.77,,,,,,,
166628,2021-06-10 22,2021-06-11 00,OH,2,1,0,0,290000,1,39103,40.970000000000006,-82.03,41.12,-81.9,,,,,,,
157912,2021-06-10 23,2021-06-11 03,WV,5,6,0,0,0,3,54027;54031;54057,39.06,-79.04,39.38,-78.48,,,,,,,
158677,2021-06-10 23,2021-06-11 02,OH,1,1,0,0,10000,1,39105,38.970000000000006,-82.05,39.089999999999996,-81.94,,,,,,,
160145,2021-06-10 23,2021-06-13 22,KY,3,3,0,0,0,2,21185;21209,38.2,-85.41,38.35,-84.64,,,,,,,
160383,2021-06-10 23,2021-06-11 03,VA,2,2,0,0,0,2,51085;51181,37.04,-77.38,37.62,-76.89,,,,,,,
157911,2021-06-11 00,2021-06-11 06,VA,3,1,0,0,0,1,51047,38.46,-78.13,38.57,-77.98,,,,,,,
158961,2021-06-11 00,2021-06-11 22,WV,2,9,0,0,100000,1,54049,39.410000000000004,-80.25,39.559999999999995,-80.12,,,,,,,
159543,2021-06-11 01,2021-06-11 03,NC,3,3,0,0,0,2,37057;37151,35.730000000000004,-80.11,35.91,-79.79,,,,,,,
159125,2021-06-11 03,2021-06-11 06,ND,1,1,0,0,800000,1,38105,48.230000000000004,-103.69,48.339999999999996,-103.47,,,,,,,
160440,2021-06-11 15,2021-06-12 01,VA,38,36,0,0,0,6,51093;51103;51133;51159;51193;51730,36.9,-77.44,38.25,-76.37,,,,,,,
160043,2021-06-11 16,2021-06-11 19,AL,1,4,0,0,0,1,01125,33.4,-87.66,33.56,-87.32,,,,,,,
157914,2021-06-11 17,2021-06-11 18,MD,1,1,0,0,0,1,24017,38.36,-77.25,38.47,-77.14,,,,,,,
160185,2021-06-11 17,2021-06-11 20,NC,3,2,0,0,0,1,37157,36.400000000000006,-79.96,36.519999999999996,-79.85000000000001,,,,,,,
160157,2021-06-11 18,2021-06-12 01,VA,4,3,0,0,25000,4,51011;51019;51143;51680,36.7,-79.3,37.46,-78.79,,,,,,,
159586,2021-06-12 01,2021-06-12 09,MO,4,4,0,0,0,2,29067;29077,36.87,-93.12,37.18,-92.65,,,,,,,
157805,2021-06-12 22,2021-06-13 01,IN,3,3,0,0,0,2,18041;18137,39.01,-85.36,39.6,-85.15,,,,,,,
159684,2021-06-12 23,2021-06-13 02,SC,1,1,0,0,0,1,45019,32.720000000000006,-80.00999999999999,32.83,-79.88000000000001,,,,,,,
159735,2021-06-12 23,2021-06-12 23,TN,1,1,0,0,0,1,47117,35.28,-86.85,35.4,-86.74000000000001,,,,,,,
157785,2021-06-13 03,2021-06-13 06,IN,2,2,0,0,7000,2,18097;18135,39.7,-86.08,40.19,-84.99,,,,,,,
159368,2021-06-13 05,2021-06-13 05,TX,1,1,0,0,0,1,48111,35.99,-102.59,36.129999999999995,-102.48,,,,,,,
159647,2021-06-13 17,2021-06-14 00,OK,3,3,0,0,0,1,40055,34.81,-99.55,34.98,-99.37,,,,,,,
158941,2021-06-13 18,2021-06-13 20,WV,3,7,0,0,0,3,54049;54061;54077,39.54,-80.14,39.67,-79.8,,,,,,,
159177,2021-06-13 20,2021-06-14 02,WV,13,21,0,0,115000,12,54005;54007;54013;54015;54017;54021;54033;54041;54075;54087;54095;54107,38.14,-81.68,39.41,-79.83,,,,,,,
157828,2021-06-13 21,2021-06-13 23,KY,2,2,0,0,30000,2,21135;21187,38.42,-84.81,38.61,-83.18,,,,,,,
158766,2021-06-13 21,2021-06-13 23,FL,1,5,0,0,0,1,12031,30.24,-81.78,30.400000000000002,-81.61,,,,,,,
159219,2021-06-13 21,2021-06-14 00,KY,1,1,0,0,10000,1,21089,38.49,-83.03,38.599999999999994,-82.9,,,,,,,
158940,2021-06-13 22,2021-06-13 23,PA,1,8,0,0,110000,1,42003,40.35,-80.05,40.489999999999995,-79.94,,,,,,,
159816,2021-06-14 00,2021-06-14 03,VA,2,0,0,0,1000,1,51019,37.45,-79.42999999999999,37.589999999999996,-79.25,,,,,,,
157866,2021-06-15 01,2021-06-15 03,PA,3,4,0,0,0,2,42045;42101,39.91,-75.27,40.03,-75.08,,,,,,,
157867,2021-06-15 01,2021-06-15 03,NJ,1,6,0,0,0,1,34007,39.86,-75.19,40.0,-75.07000000000001,,,,,,,
159037,2021-06-15 01,2021-06-15 05,MD,3,4,0,0,0,2,24005;24033,38.91,-76.94,39.34,-76.51,,,,,,,
159152,2021-06-15 01,2021-06-15 03,WV,2,2,0,0,20000,1,54097,38.93,-80.3,39.05,-80.18,,,,,,,
159039,2021-06-15 04,2021-06-15 05,VA,2,2,0,0,0,1,51059,38.85,-77.32,38.95,-77.19,,,,,,,
158047,2021-06-19 01,2021-06-19 10,OH,6,7,0,0,120000,4,39027;39057;39071;39165,39.22,-84.26,39.64,-83.6,,,,,,,
158305,2021-06-19 04,2021-06-19 15,IN,11,10,1,1,47625000,10,18005;18013;18045;18071;18105;18109;18119;18139;18145;18167,38.85,-87.56,40.07,-85.42,,,,,,,
160006,2021-06-19 04,2021-06-19 05,LA,3,3,0,0,20000,1,22103,30.189999999999998,-89.91,30.36,-89.73,,,,,,,
160143,2021-06-19 04,2021-06-19 06,IN,1,1,0,0,0,1,18077,38.68,-85.41,38.79,-85.29,,,,,,,
160467,2021-06-19 05,2021-06-19 07,KY,1,1,0,0,0,1,21223,38.56,-85.31,38.669999999999995,-85.19,,,,,,,
160648,2021-06-19 06,2021-06-19 10,MS,2,5,0,0,0,2,28039;28131,30.75,-89.07,30.92,-88.51,,,,,,,
161876,2021-06-19 09,2021-06-19 12,MS,1,3,0,0,10000,1,28035,30.91,-89.39999999999999,31.03,-89.29,,,,,,,
158048,2021-06-19 10,2021-06-19 13,IN,3,3,0,0,605000,3,18029;18047;18137,39.03,-85.23,39.41,-84.89,,,,,,,
159616,2021-06-19 12,2021-06-19 15,AL,6,8,0,0,0,3,01003;01053;01097,30.47,-88.17,31.12,-87.06,,,,,,,
160292,2021-06-19 13,2021-06-19 17,FL,4,7,0,0,0,2,12033;12113,30.41,-87.36,30.74,-87.05,,,,,,,
159755,2021-06-19 21,2021-06-20 03,IL,2,2,0,0,0,2,17013;17061,39.11,-90.72,39.24,-90.46,,,,,,,
159754,2021-06-20 00,2021-06-20 07,MO,2,9,0,0,0,2,29019;29173,39.13,-92.34,39.61,-91.49,,,,,,,
160373,2021-06-20 00,2021-06-20 06,AL,3,29,1,0,3350000,3,01019;01073;01125,33.24,-87.69,34.42,-85.59,,,,,,,
157999,2021-06-20 02,2021-06-20 08,AL,1,1,1,0,0,1,01049,34.38,-85.82,34.489999999999995,-85.7,,,,,,,
160677,2021-06-20 05,2021-06-20 13,GA,1,1,0,0,75000,1,13055,34.370000000000005,-85.39999999999999,34.55,-85.25,,,,,,,
160504,2021-06-21 12,2021-06-21 14,VA,1,1,0,0,0,1,51550,36.71,-76.39999999999999,36.83,-76.29,,,,,,,
158986,2021-06-21 17,2021-06-21 20,KY,1,1,0,0,0,1,21033,37.06,-87.96,37.169999999999995,-87.81,,,,,,,
160008,2021-06-21 20,2021-06-21 23,LA,10,11,0,0,15000,3,22051;22071;22103,29.94,-90.19,30.29,-89.78,,,,,,,
159142,2021-06-21 22,2021-06-22 03,OH,5,7,0,0,32000,3,39009;39105;39163,39.14,-82.39,39.26,-81.86,,,,,,,
158950,2021-06-21 23,2021-06-21 23,WV,1,1,0,0,0,1,54061,39.620000000000005,-79.91,39.73,-79.79,,,,,,,
159151,2021-06-22 00,2021-06-22 01,WV,1,1,0,0,3000,1,54107,39.190000000000005,-81.69,39.309999999999995,-81.56,,,,,,,
160009,2021-06-22 01,2021-06-22 03,MS,3,3,0,0,5000,1,28047,30.33,-89.04,30.52,-88.87,,,,,,,
159253,2021-06-22 02,2021-06-22 03,TX,1,1,0,0,5000,1,48201,29.77,-95.39999999999999,29.88,-95.29,,,,,,,
159329,2021-06-22 07,2021-06-22 12,TX,1,1,0,0,0,1,48385,29.79,-99.84,29.900000000000002,-99.73,,,,,,,
160505,2021-06-22 17,2021-06-22 19,VA,1,1,0,0,0,1,51041,37.290000000000006,-77.42999999999999,37.4,-77.33,,,,,,,
160372,2021-06-22 22,2021-06-22 23,AL,1,0,0,0,0,1,01097,30.529999999999998,-88.14,30.64,-88.03,,,,,,,
160448,2021-06-22 23,2021-06-23 01,MS,1,1,0,0,0,1,28131,30.689999999999998,-89.17,30.8,-89.06,,,,,,,
160169,2021-06-23 17,2021-06-23 18,LA,3,3,0,0,0,2,22051;22071,29.88,-90.18,30.02,-90.06,,,,,,,
158548,2021-06-24 23,2021-06-25 01,NE,8,14,0,0,0,5,31025;31131;31133;31147;31159,40.05,-97.34,40.93,-95.52,,,,,,,
158566,2021-06-24 23,2021-06-24 23,CO,1,0,0,0,650000,1,08085,38.46,-108.07,38.58,-107.96000000000001,,,,,,,
160069,2021-06-25 00,2021-06-25 23,MO,17,20,0,0,0,12,29003;29021;29025;29033;29037;29053;29063;29081;29087;29129;29177;29195,38.57,-95.32,40.42,-92.7,,,,,,,
161879,2021-06-25 00,2021-06-25 01,MS,2,3,0,0,66000,2,28035;28073,31.27,-89.41,31.39,-89.27,,,,,,,
158463,2021-06-25 01,2021-06-25 06,IA,4,7,0,0,0,2,19101;19177,40.72,-92.13,40.93,-91.95,,,,,,,
159577,2021-06-25 01,2021-06-25 08,KS,4,4,0,0,0,2,20013;20131,39.870000000000005,-95.83,40.05,-95.35,,,,,,,
159463,2021-06-25 02,2021-06-25 07,IA,3,3,0,0,0,2,19117;19179,40.91,-93.28,41.02,-92.2,,,,,,,
160569,2021-06-25 09,2021-06-25 15,MO,3,25,0,0,0,3,29019;29139;29219,38.7,-92.56,39.17,-91.19,,,,,,,
